post_id,meta_key,meta_value
83599,_ywgc_balance_total,80
83606,_ywgc_balance_total,100
83610,_ywgc_balance_total,300
83612,_ywgc_balance_total,150
83617,_ywgc_balance_total,100
83619,_ywgc_balance_total,100
83620,_ywgc_balance_total,250
83624,_ywgc_balance_total,150
83626,_ywgc_balance_total,50
83629,_ywgc_balance_total,50
83632,_ywgc_balance_total,500
83633,_ywgc_balance_total,100
83635,_ywgc_balance_total,100
83636,_ywgc_balance_total,100
83638,_ywgc_balance_total,100
83644,_ywgc_balance_total,200
83645,_ywgc_balance_total,100
83647,_ywgc_balance_total,200
83652,_ywgc_balance_total,500
83653,_ywgc_balance_total,250
83654,_ywgc_balance_total,300
83660,_ywgc_balance_total,125
83667,_ywgc_balance_total,150
83670,_ywgc_balance_total,300
83671,_ywgc_balance_total,125
83673,_ywgc_balance_total,250
83674,_ywgc_balance_total,100
83675,_ywgc_balance_total,500
83676,_ywgc_balance_total,500
83679,_ywgc_balance_total,100
83680,_ywgc_balance_total,200
83681,_ywgc_balance_total,150
83682,_ywgc_balance_total,200
83683,_ywgc_balance_total,50
83684,_ywgc_balance_total,150
83685,_ywgc_balance_total,125
83687,_ywgc_balance_total,350
83695,_ywgc_balance_total,500
83696,_ywgc_balance_total,100
83699,_ywgc_balance_total,200
83701,_ywgc_balance_total,100
83702,_ywgc_balance_total,250
83703,_ywgc_balance_total,200
83705,_ywgc_balance_total,50
83706,_ywgc_balance_total,150
83707,_ywgc_balance_total,250
83713,_ywgc_balance_total,100
83714,_ywgc_balance_total,100
83715,_ywgc_balance_total,300
83717,_ywgc_balance_total,75
83720,_ywgc_balance_total,99
83724,_ywgc_balance_total,500
83726,_ywgc_balance_total,150
83731,_ywgc_balance_total,300
83732,_ywgc_balance_total,300
83733,_ywgc_balance_total,300
83734,_ywgc_balance_total,200
83736,_ywgc_balance_total,250
83737,_ywgc_balance_total,200
83744,_ywgc_balance_total,150
83749,_ywgc_balance_total,50
83755,_ywgc_balance_total,250
83756,_ywgc_balance_total,250
83759,_ywgc_balance_total,250
83760,_ywgc_balance_total,70
83761,_ywgc_balance_total,200
83763,_ywgc_balance_total,200
83766,_ywgc_balance_total,100
83773,_ywgc_balance_total,50
83776,_ywgc_balance_total,100
83779,_ywgc_balance_total,200
83781,_ywgc_balance_total,750
83782,_ywgc_balance_total,750
83784,_ywgc_balance_total,750
83785,_ywgc_balance_total,750
83786,_ywgc_balance_total,750
83788,_ywgc_balance_total,750
83795,_ywgc_balance_total,400
83801,_ywgc_balance_total,100
83804,_ywgc_balance_total,400
83809,_ywgc_balance_total,500
83810,_ywgc_balance_total,100
83811,_ywgc_balance_total,150
83812,_ywgc_balance_total,150
83816,_ywgc_balance_total,250
83817,_ywgc_balance_total,75
83821,_ywgc_balance_total,100
83823,_ywgc_balance_total,100
83824,_ywgc_balance_total,100
83825,_ywgc_balance_total,100
83827,_ywgc_balance_total,350
83829,_ywgc_balance_total,100
83830,_ywgc_balance_total,100
83831,_ywgc_balance_total,300
83834,_ywgc_balance_total,125
83839,_ywgc_balance_total,100
83840,_ywgc_balance_total,200
83841,_ywgc_balance_total,100
83843,_ywgc_balance_total,150
83851,_ywgc_balance_total,100
83856,_ywgc_balance_total,50
83857,_ywgc_balance_total,50
83858,_ywgc_balance_total,100
83860,_ywgc_balance_total,50
83861,_ywgc_balance_total,300
83863,_ywgc_balance_total,300
83864,_ywgc_balance_total,1000
83866,_ywgc_balance_total,300
83867,_ywgc_balance_total,300
83871,_ywgc_balance_total,50
83872,_ywgc_balance_total,150
83878,_ywgc_balance_total,300
83879,_ywgc_balance_total,75
83882,_ywgc_balance_total,120
83886,_ywgc_balance_total,100
83887,_ywgc_balance_total,100
83889,_ywgc_balance_total,150
83891,_ywgc_balance_total,200
83892,_ywgc_balance_total,650
83894,_ywgc_balance_total,200
83899,_ywgc_balance_total,50
83910,_ywgc_balance_total,200
83911,_ywgc_balance_total,300
83913,_ywgc_balance_total,150
83914,_ywgc_balance_total,100
83916,_ywgc_balance_total,120
83919,_ywgc_balance_total,300
83920,_ywgc_balance_total,100
83921,_ywgc_balance_total,200
83922,_ywgc_balance_total,100
83924,_ywgc_balance_total,200
83925,_ywgc_balance_total,200
83927,_ywgc_balance_total,25
83929,_ywgc_balance_total,200
83930,_ywgc_balance_total,200
83931,_ywgc_balance_total,200
83932,_ywgc_balance_total,200
83934,_ywgc_balance_total,200
83935,_ywgc_balance_total,500
83940,_ywgc_balance_total,50
83941,_ywgc_balance_total,250
83942,_ywgc_balance_total,100
83946,_ywgc_balance_total,200
83948,_ywgc_balance_total,300
83952,_ywgc_balance_total,100
83953,_ywgc_balance_total,150
83957,_ywgc_balance_total,200
83959,_ywgc_balance_total,200
83961,_ywgc_balance_total,200
83962,_ywgc_balance_total,75
83967,_ywgc_balance_total,150
83968,_ywgc_balance_total,300
83974,_ywgc_balance_total,100
83975,_ywgc_balance_total,100
83980,_ywgc_balance_total,150
83985,_ywgc_balance_total,300
83990,_ywgc_balance_total,100
83991,_ywgc_balance_total,100
83992,_ywgc_balance_total,200
83993,_ywgc_balance_total,50
84004,_ywgc_balance_total,150
84005,_ywgc_balance_total,150
84009,_ywgc_balance_total,100
84010,_ywgc_balance_total,120
84011,_ywgc_balance_total,100
84012,_ywgc_balance_total,150
84013,_ywgc_balance_total,200
84014,_ywgc_balance_total,200
84016,_ywgc_balance_total,265
84017,_ywgc_balance_total,100
84019,_ywgc_balance_total,300
84021,_ywgc_balance_total,100
84022,_ywgc_balance_total,200
84023,_ywgc_balance_total,100
84027,_ywgc_balance_total,200
84028,_ywgc_balance_total,200
84029,_ywgc_balance_total,100
84030,_ywgc_balance_total,100
84033,_ywgc_balance_total,100
84035,_ywgc_balance_total,150
84037,_ywgc_balance_total,150
84038,_ywgc_balance_total,100
84040,_ywgc_balance_total,110
84041,_ywgc_balance_total,300
84042,_ywgc_balance_total,150
84044,_ywgc_balance_total,200
84046,_ywgc_balance_total,50
84048,_ywgc_balance_total,150
84050,_ywgc_balance_total,100
84052,_ywgc_balance_total,200
84057,_ywgc_balance_total,75
84059,_ywgc_balance_total,200
84064,_ywgc_balance_total,100
84065,_ywgc_balance_total,250
84066,_ywgc_balance_total,150
84067,_ywgc_balance_total,50
84068,_ywgc_balance_total,250
84069,_ywgc_balance_total,200
84076,_ywgc_balance_total,200
84078,_ywgc_balance_total,50
84082,_ywgc_balance_total,200
84086,_ywgc_balance_total,100
84087,_ywgc_balance_total,50
84089,_ywgc_balance_total,150
84094,_ywgc_balance_total,250
84095,_ywgc_balance_total,150
84096,_ywgc_balance_total,150
84097,_ywgc_balance_total,150
84098,_ywgc_balance_total,300
84099,_ywgc_balance_total,150
84101,_ywgc_balance_total,200
84104,_ywgc_balance_total,100
84105,_ywgc_balance_total,100
84107,_ywgc_balance_total,200
84110,_ywgc_balance_total,150
84113,_ywgc_balance_total,250
84115,_ywgc_balance_total,300
84117,_ywgc_balance_total,300
84120,_ywgc_balance_total,200
84121,_ywgc_balance_total,200
84126,_ywgc_balance_total,150
84127,_ywgc_balance_total,300
84133,_ywgc_balance_total,400
84143,_ywgc_balance_total,150
84145,_ywgc_balance_total,120
84146,_ywgc_balance_total,100
84149,_ywgc_balance_total,200
84153,_ywgc_balance_total,175
84154,_ywgc_balance_total,18.04
84155,_ywgc_balance_total,200
84160,_ywgc_balance_total,100
84165,_ywgc_balance_total,200
84169,_ywgc_balance_total,150
84171,_ywgc_balance_total,200
84179,_ywgc_balance_total,150
84187,_ywgc_balance_total,150
84188,_ywgc_balance_total,325
84189,_ywgc_balance_total,150
84192,_ywgc_balance_total,200
84193,_ywgc_balance_total,500
84199,_ywgc_balance_total,150
84201,_ywgc_balance_total,400
84202,_ywgc_balance_total,100
84203,_ywgc_balance_total,100
84204,_ywgc_balance_total,500
84205,_ywgc_balance_total,250
84211,_ywgc_balance_total,200
84212,_ywgc_balance_total,200
84213,_ywgc_balance_total,150
84214,_ywgc_balance_total,150
84216,_ywgc_balance_total,50
84218,_ywgc_balance_total,200
84219,_ywgc_balance_total,180
84220,_ywgc_balance_total,150
84222,_ywgc_balance_total,300
84223,_ywgc_balance_total,120
84224,_ywgc_balance_total,200
84225,_ywgc_balance_total,100
84226,_ywgc_balance_total,250
84228,_ywgc_balance_total,225
84230,_ywgc_balance_total,100
84231,_ywgc_balance_total,100
84232,_ywgc_balance_total,200
84236,_ywgc_balance_total,150
84238,_ywgc_balance_total,200
84239,_ywgc_balance_total,210
84241,_ywgc_balance_total,160
84244,_ywgc_balance_total,100
84247,_ywgc_balance_total,200
84248,_ywgc_balance_total,200
84249,_ywgc_balance_total,50
84250,_ywgc_balance_total,150
84251,_ywgc_balance_total,500
84256,_ywgc_balance_total,200
84261,_ywgc_balance_total,250
84264,_ywgc_balance_total,150
84271,_ywgc_balance_total,150
84272,_ywgc_balance_total,30
84273,_ywgc_balance_total,150
84275,_ywgc_balance_total,100
84278,_ywgc_balance_total,150
84279,_ywgc_balance_total,200
84281,_ywgc_balance_total,200
84285,_ywgc_balance_total,300
84287,_ywgc_balance_total,300
84288,_ywgc_balance_total,400
84290,_ywgc_balance_total,150
84294,_ywgc_balance_total,200
84297,_ywgc_balance_total,100
84300,_ywgc_balance_total,50
84303,_ywgc_balance_total,200
84305,_ywgc_balance_total,125
84307,_ywgc_balance_total,100
84308,_ywgc_balance_total,300
84310,_ywgc_balance_total,200
84315,_ywgc_balance_total,400
84316,_ywgc_balance_total,150
84320,_ywgc_balance_total,150
84323,_ywgc_balance_total,200
84325,_ywgc_balance_total,150
84326,_ywgc_balance_total,200
84327,_ywgc_balance_total,225
84328,_ywgc_balance_total,100
84329,_ywgc_balance_total,150
84331,_ywgc_balance_total,400
84332,_ywgc_balance_total,200
84335,_ywgc_balance_total,500
84337,_ywgc_balance_total,200
84338,_ywgc_balance_total,200
84342,_ywgc_balance_total,100
84344,_ywgc_balance_total,400
84345,_ywgc_balance_total,75
84349,_ywgc_balance_total,150
84351,_ywgc_balance_total,250
84352,_ywgc_balance_total,250
84358,_ywgc_balance_total,300
84361,_ywgc_balance_total,300
84365,_ywgc_balance_total,200
84367,_ywgc_balance_total,100
84368,_ywgc_balance_total,100
84371,_ywgc_balance_total,100
84373,_ywgc_balance_total,225
84374,_ywgc_balance_total,200
84376,_ywgc_balance_total,300
84378,_ywgc_balance_total,200
84381,_ywgc_balance_total,300
84382,_ywgc_balance_total,200
84383,_ywgc_balance_total,120
84385,_ywgc_balance_total,250
84388,_ywgc_balance_total,200
84390,_ywgc_balance_total,200
84391,_ywgc_balance_total,120
84392,_ywgc_balance_total,750
84393,_ywgc_balance_total,750
84394,_ywgc_balance_total,750
84397,_ywgc_balance_total,750
84398,_ywgc_balance_total,750
84400,_ywgc_balance_total,750
84401,_ywgc_balance_total,750
84402,_ywgc_balance_total,750
84403,_ywgc_balance_total,750
84404,_ywgc_balance_total,750
84405,_ywgc_balance_total,200
84408,_ywgc_balance_total,500
84413,_ywgc_balance_total,200
84414,_ywgc_balance_total,200
84415,_ywgc_balance_total,200
84417,_ywgc_balance_total,80
84418,_ywgc_balance_total,200
84420,_ywgc_balance_total,100
84421,_ywgc_balance_total,200
84427,_ywgc_balance_total,125
84429,_ywgc_balance_total,200
84436,_ywgc_balance_total,150
84437,_ywgc_balance_total,150
84439,_ywgc_balance_total,50
84440,_ywgc_balance_total,80
84441,_ywgc_balance_total,500
84448,_ywgc_balance_total,75
84450,_ywgc_balance_total,150
84453,_ywgc_balance_total,200
84454,_ywgc_balance_total,50
84455,_ywgc_balance_total,200
84456,_ywgc_balance_total,200
84458,_ywgc_balance_total,125
84460,_ywgc_balance_total,200
84462,_ywgc_balance_total,200
84463,_ywgc_balance_total,50
84465,_ywgc_balance_total,200
84467,_ywgc_balance_total,100
84470,_ywgc_balance_total,300
84471,_ywgc_balance_total,150
84474,_ywgc_balance_total,175
84482,_ywgc_balance_total,100
84483,_ywgc_balance_total,500
84486,_ywgc_balance_total,100
84492,_ywgc_balance_total,150
84493,_ywgc_balance_total,120
84494,_ywgc_balance_total,175
84496,_ywgc_balance_total,50
84497,_ywgc_balance_total,150
84498,_ywgc_balance_total,150
84499,_ywgc_balance_total,100
84500,_ywgc_balance_total,300
84502,_ywgc_balance_total,300
84503,_ywgc_balance_total,250
84506,_ywgc_balance_total,300
84513,_ywgc_balance_total,300
84517,_ywgc_balance_total,200
84519,_ywgc_balance_total,150
84520,_ywgc_balance_total,100
84521,_ywgc_balance_total,1000
84522,_ywgc_balance_total,100
84526,_ywgc_balance_total,200
84527,_ywgc_balance_total,300
84528,_ywgc_balance_total,150
84529,_ywgc_balance_total,200
84530,_ywgc_balance_total,225
84531,_ywgc_balance_total,150
84533,_ywgc_balance_total,200
84535,_ywgc_balance_total,150
84537,_ywgc_balance_total,400
84539,_ywgc_balance_total,200
84540,_ywgc_balance_total,125
84541,_ywgc_balance_total,150
84543,_ywgc_balance_total,125
84545,_ywgc_balance_total,125
84546,_ywgc_balance_total,200
84547,_ywgc_balance_total,200
84548,_ywgc_balance_total,200
84549,_ywgc_balance_total,250
84551,_ywgc_balance_total,300
84553,_ywgc_balance_total,150
84555,_ywgc_balance_total,100
84558,_ywgc_balance_total,200
84559,_ywgc_balance_total,100
84564,_ywgc_balance_total,100
84565,_ywgc_balance_total,100
84567,_ywgc_balance_total,200
84569,_ywgc_balance_total,200
84570,_ywgc_balance_total,50
84571,_ywgc_balance_total,75
84574,_ywgc_balance_total,150
84576,_ywgc_balance_total,300
84577,_ywgc_balance_total,500
84578,_ywgc_balance_total,300
84587,_ywgc_balance_total,150
84590,_ywgc_balance_total,300
84591,_ywgc_balance_total,150
84592,_ywgc_balance_total,150
84593,_ywgc_balance_total,150
84595,_ywgc_balance_total,100
84596,_ywgc_balance_total,100
84602,_ywgc_balance_total,100
84603,_ywgc_balance_total,100
84604,_ywgc_balance_total,100
84605,_ywgc_balance_total,300
84610,_ywgc_balance_total,100
84613,_ywgc_balance_total,200
84618,_ywgc_balance_total,400
84622,_ywgc_balance_total,300
84623,_ywgc_balance_total,50
84626,_ywgc_balance_total,100
84629,_ywgc_balance_total,100
84630,_ywgc_balance_total,100
84631,_ywgc_balance_total,125
84632,_ywgc_balance_total,300
84633,_ywgc_balance_total,150
84634,_ywgc_balance_total,150
84638,_ywgc_balance_total,200
84639,_ywgc_balance_total,100
84641,_ywgc_balance_total,100
84651,_ywgc_balance_total,300
84654,_ywgc_balance_total,100
84657,_ywgc_balance_total,40
84658,_ywgc_balance_total,100
84660,_ywgc_balance_total,100
84663,_ywgc_balance_total,150
84665,_ywgc_balance_total,100
84666,_ywgc_balance_total,250
84671,_ywgc_balance_total,150
84673,_ywgc_balance_total,150
84674,_ywgc_balance_total,150
84675,_ywgc_balance_total,150
84677,_ywgc_balance_total,100
84681,_ywgc_balance_total,150
84682,_ywgc_balance_total,150
84688,_ywgc_balance_total,200
84689,_ywgc_balance_total,100
84691,_ywgc_balance_total,118
84693,_ywgc_balance_total,100
84694,_ywgc_balance_total,100
84696,_ywgc_balance_total,100
84697,_ywgc_balance_total,100
84698,_ywgc_balance_total,200
84699,_ywgc_balance_total,500
84704,_ywgc_balance_total,25
84705,_ywgc_balance_total,250
84706,_ywgc_balance_total,300
84707,_ywgc_balance_total,100
84709,_ywgc_balance_total,100
84712,_ywgc_balance_total,250
84714,_ywgc_balance_total,400
84716,_ywgc_balance_total,150
84719,_ywgc_balance_total,100
84721,_ywgc_balance_total,150
84722,_ywgc_balance_total,100
84725,_ywgc_balance_total,250
84732,_ywgc_balance_total,130
84733,_ywgc_balance_total,250
84734,_ywgc_balance_total,400
84735,_ywgc_balance_total,150
84737,_ywgc_balance_total,200
84739,_ywgc_balance_total,250
84741,_ywgc_balance_total,250
84743,_ywgc_balance_total,120
84745,_ywgc_balance_total,200
84746,_ywgc_balance_total,150
84748,_ywgc_balance_total,200
84755,_ywgc_balance_total,120
84761,_ywgc_balance_total,150
84763,_ywgc_balance_total,100
84764,_ywgc_balance_total,200
84766,_ywgc_balance_total,100
84768,_ywgc_balance_total,50
84769,_ywgc_balance_total,1000
84770,_ywgc_balance_total,250
84772,_ywgc_balance_total,100
84778,_ywgc_balance_total,200
84779,_ywgc_balance_total,200
84782,_ywgc_balance_total,250
84783,_ywgc_balance_total,200
84785,_ywgc_balance_total,100
84787,_ywgc_balance_total,75
84788,_ywgc_balance_total,175
84789,_ywgc_balance_total,100
84790,_ywgc_balance_total,300
84791,_ywgc_balance_total,100
84795,_ywgc_balance_total,200
84798,_ywgc_balance_total,150
84800,_ywgc_balance_total,150
84803,_ywgc_balance_total,500
84811,_ywgc_balance_total,300
84812,_ywgc_balance_total,300
84813,_ywgc_balance_total,100
84814,_ywgc_balance_total,100
84818,_ywgc_balance_total,125
84822,_ywgc_balance_total,200
84826,_ywgc_balance_total,300
84832,_ywgc_balance_total,150
84833,_ywgc_balance_total,300
84834,_ywgc_balance_total,80
84837,_ywgc_balance_total,300
84843,_ywgc_balance_total,400
84845,_ywgc_balance_total,75
84846,_ywgc_balance_total,50
84848,_ywgc_balance_total,100
84851,_ywgc_balance_total,150
84853,_ywgc_balance_total,100
84854,_ywgc_balance_total,300
84855,_ywgc_balance_total,150
84856,_ywgc_balance_total,100
84857,_ywgc_balance_total,500
84858,_ywgc_balance_total,150
84861,_ywgc_balance_total,300
84864,_ywgc_balance_total,128
84866,_ywgc_balance_total,220
84867,_ywgc_balance_total,50
84869,_ywgc_balance_total,60
84870,_ywgc_balance_total,750
84871,_ywgc_balance_total,300
84873,_ywgc_balance_total,100
84874,_ywgc_balance_total,500
84877,_ywgc_balance_total,600
84878,_ywgc_balance_total,200
84879,_ywgc_balance_total,150
84880,_ywgc_balance_total,150
84881,_ywgc_balance_total,300
84882,_ywgc_balance_total,200
84883,_ywgc_balance_total,200
84885,_ywgc_balance_total,115
84887,_ywgc_balance_total,75
84888,_ywgc_balance_total,250
84890,_ywgc_balance_total,150
84892,_ywgc_balance_total,150
84898,_ywgc_balance_total,155
84899,_ywgc_balance_total,300
84900,_ywgc_balance_total,300
84901,_ywgc_balance_total,100
84903,_ywgc_balance_total,100
84904,_ywgc_balance_total,100
84909,_ywgc_balance_total,150
84910,_ywgc_balance_total,300
84911,_ywgc_balance_total,150
84917,_ywgc_balance_total,100
84918,_ywgc_balance_total,165
84919,_ywgc_balance_total,40
84923,_ywgc_balance_total,150
84927,_ywgc_balance_total,50
84928,_ywgc_balance_total,100
84933,_ywgc_balance_total,300
84934,_ywgc_balance_total,175
84936,_ywgc_balance_total,200
84939,_ywgc_balance_total,200
84940,_ywgc_balance_total,500
84943,_ywgc_balance_total,100
84945,_ywgc_balance_total,100
84950,_ywgc_balance_total,200
84952,_ywgc_balance_total,150
84953,_ywgc_balance_total,100
84957,_ywgc_balance_total,125
84959,_ywgc_balance_total,500
84961,_ywgc_balance_total,200
84963,_ywgc_balance_total,150
84967,_ywgc_balance_total,100
84969,_ywgc_balance_total,750
84975,_ywgc_balance_total,750
84976,_ywgc_balance_total,750
84977,_ywgc_balance_total,750
84980,_ywgc_balance_total,750
84981,_ywgc_balance_total,750
84982,_ywgc_balance_total,750
84983,_ywgc_balance_total,750
84984,_ywgc_balance_total,750
84985,_ywgc_balance_total,750
84987,_ywgc_balance_total,750
84991,_ywgc_balance_total,200
84993,_ywgc_balance_total,200
84995,_ywgc_balance_total,500
84997,_ywgc_balance_total,200
84999,_ywgc_balance_total,200
85000,_ywgc_balance_total,100
85002,_ywgc_balance_total,500
85003,_ywgc_balance_total,110
85008,_ywgc_balance_total,250
85010,_ywgc_balance_total,350
85011,_ywgc_balance_total,150
85013,_ywgc_balance_total,150
85016,_ywgc_balance_total,150
85017,_ywgc_balance_total,250
85018,_ywgc_balance_total,150
85020,_ywgc_balance_total,300
85021,_ywgc_balance_total,100
85025,_ywgc_balance_total,50
85026,_ywgc_balance_total,50
85027,_ywgc_balance_total,50
85028,_ywgc_balance_total,50
85029,_ywgc_balance_total,50
85032,_ywgc_balance_total,275
85033,_ywgc_balance_total,250
85034,_ywgc_balance_total,250
85035,_ywgc_balance_total,300
85037,_ywgc_balance_total,100
85044,_ywgc_balance_total,100
85048,_ywgc_balance_total,200
85049,_ywgc_balance_total,200
85050,_ywgc_balance_total,300
85060,_ywgc_balance_total,100
85061,_ywgc_balance_total,50
85064,_ywgc_balance_total,100
85065,_ywgc_balance_total,200
85067,_ywgc_balance_total,150
85069,_ywgc_balance_total,150
85071,_ywgc_balance_total,250
85072,_ywgc_balance_total,100
85073,_ywgc_balance_total,100
85076,_ywgc_balance_total,200
85080,_ywgc_balance_total,100
85083,_ywgc_balance_total,80
85086,_ywgc_balance_total,150
85087,_ywgc_balance_total,100
85090,_ywgc_balance_total,500
85094,_ywgc_balance_total,300
85096,_ywgc_balance_total,150
85097,_ywgc_balance_total,250
85098,_ywgc_balance_total,150
85103,_ywgc_balance_total,200
85106,_ywgc_balance_total,100
85107,_ywgc_balance_total,250
85108,_ywgc_balance_total,300
85109,_ywgc_balance_total,300
85110,_ywgc_balance_total,200
85112,_ywgc_balance_total,200
85113,_ywgc_balance_total,50
85115,_ywgc_balance_total,250
85121,_ywgc_balance_total,300
85122,_ywgc_balance_total,200
85123,_ywgc_balance_total,75
85126,_ywgc_balance_total,180
85128,_ywgc_balance_total,100
85130,_ywgc_balance_total,300
85133,_ywgc_balance_total,100
85134,_ywgc_balance_total,350
85136,_ywgc_balance_total,100
85137,_ywgc_balance_total,50
85144,_ywgc_balance_total,100
85145,_ywgc_balance_total,300
85146,_ywgc_balance_total,300
85148,_ywgc_balance_total,150
85152,_ywgc_balance_total,250
85153,_ywgc_balance_total,150
85154,_ywgc_balance_total,150
85157,_ywgc_balance_total,250
85158,_ywgc_balance_total,150
85159,_ywgc_balance_total,100
85160,_ywgc_balance_total,250
85162,_ywgc_balance_total,200
85164,_ywgc_balance_total,700
85168,_ywgc_balance_total,50
85169,_ywgc_balance_total,500
85170,_ywgc_balance_total,150
85172,_ywgc_balance_total,100
85173,_ywgc_balance_total,500
85174,_ywgc_balance_total,300
85176,_ywgc_balance_total,250
85178,_ywgc_balance_total,100
85179,_ywgc_balance_total,100
85182,_ywgc_balance_total,300
85183,_ywgc_balance_total,118.1
85184,_ywgc_balance_total,100
85186,_ywgc_balance_total,200
85190,_ywgc_balance_total,500
85191,_ywgc_balance_total,300
85192,_ywgc_balance_total,100
85194,_ywgc_balance_total,200
85199,_ywgc_balance_total,75
85201,_ywgc_balance_total,150
85203,_ywgc_balance_total,100
85205,_ywgc_balance_total,200
85206,_ywgc_balance_total,550
85207,_ywgc_balance_total,200
85208,_ywgc_balance_total,100
85210,_ywgc_balance_total,300
85211,_ywgc_balance_total,425
85212,_ywgc_balance_total,100
85213,_ywgc_balance_total,200
85214,_ywgc_balance_total,150
85215,_ywgc_balance_total,55
85216,_ywgc_balance_total,75
85217,_ywgc_balance_total,100
85219,_ywgc_balance_total,100
85220,_ywgc_balance_total,600
85221,_ywgc_balance_total,200
85223,_ywgc_balance_total,50
85224,_ywgc_balance_total,200
85225,_ywgc_balance_total,200
85227,_ywgc_balance_total,150
85228,_ywgc_balance_total,200
85229,_ywgc_balance_total,500
85230,_ywgc_balance_total,200
85232,_ywgc_balance_total,300
85233,_ywgc_balance_total,300
85236,_ywgc_balance_total,500
85237,_ywgc_balance_total,200
85241,_ywgc_balance_total,100
85242,_ywgc_balance_total,150
85243,_ywgc_balance_total,150
85244,_ywgc_balance_total,200
85246,_ywgc_balance_total,250
85252,_ywgc_balance_total,25
85254,_ywgc_balance_total,100
85255,_ywgc_balance_total,300
85257,_ywgc_balance_total,100
85261,_ywgc_balance_total,150
85265,_ywgc_balance_total,100
85267,_ywgc_balance_total,275
85268,_ywgc_balance_total,300
85269,_ywgc_balance_total,300
85270,_ywgc_balance_total,200
85271,_ywgc_balance_total,500
85274,_ywgc_balance_total,500
85277,_ywgc_balance_total,200
85278,_ywgc_balance_total,175
85280,_ywgc_balance_total,500
85282,_ywgc_balance_total,375
85284,_ywgc_balance_total,100
85286,_ywgc_balance_total,550
85287,_ywgc_balance_total,600
85288,_ywgc_balance_total,500
85289,_ywgc_balance_total,100
85291,_ywgc_balance_total,250
85294,_ywgc_balance_total,200
85295,_ywgc_balance_total,350
85296,_ywgc_balance_total,100
85297,_ywgc_balance_total,150
85299,_ywgc_balance_total,150
85301,_ywgc_balance_total,250
85303,_ywgc_balance_total,100
85304,_ywgc_balance_total,150
85306,_ywgc_balance_total,150
85307,_ywgc_balance_total,300
85308,_ywgc_balance_total,125
85310,_ywgc_balance_total,300
85312,_ywgc_balance_total,100
85313,_ywgc_balance_total,350
85314,_ywgc_balance_total,150
85317,_ywgc_balance_total,150
85318,_ywgc_balance_total,500
85321,_ywgc_balance_total,200
85323,_ywgc_balance_total,300
85325,_ywgc_balance_total,400
85326,_ywgc_balance_total,300
85327,_ywgc_balance_total,200
85328,_ywgc_balance_total,200
85331,_ywgc_balance_total,500
85332,_ywgc_balance_total,200
85333,_ywgc_balance_total,200
85335,_ywgc_balance_total,150
85338,_ywgc_balance_total,250
85339,_ywgc_balance_total,200
85340,_ywgc_balance_total,150
85341,_ywgc_balance_total,175
85343,_ywgc_balance_total,150
85344,_ywgc_balance_total,200
85346,_ywgc_balance_total,150
85347,_ywgc_balance_total,150
85348,_ywgc_balance_total,150
85354,_ywgc_balance_total,400
85355,_ywgc_balance_total,150
85357,_ywgc_balance_total,250
85358,_ywgc_balance_total,150
85359,_ywgc_balance_total,75
85360,_ywgc_balance_total,225
85361,_ywgc_balance_total,80
85363,_ywgc_balance_total,500
85365,_ywgc_balance_total,75
85368,_ywgc_balance_total,750
85369,_ywgc_balance_total,750
85372,_ywgc_balance_total,750
85374,_ywgc_balance_total,750
85375,_ywgc_balance_total,750
85376,_ywgc_balance_total,750
85377,_ywgc_balance_total,750
85379,_ywgc_balance_total,750
85381,_ywgc_balance_total,750
85382,_ywgc_balance_total,750
85383,_ywgc_balance_total,750
85384,_ywgc_balance_total,750
85385,_ywgc_balance_total,750
85387,_ywgc_balance_total,455.64
85388,_ywgc_balance_total,750
85391,_ywgc_balance_total,50
85392,_ywgc_balance_total,50
85393,_ywgc_balance_total,50
85394,_ywgc_balance_total,50
85395,_ywgc_balance_total,50
85396,_ywgc_balance_total,400
85397,_ywgc_balance_total,250
85403,_ywgc_balance_total,200
85407,_ywgc_balance_total,200
85409,_ywgc_balance_total,500
85412,_ywgc_balance_total,150
85414,_ywgc_balance_total,150
85415,_ywgc_balance_total,175
85416,_ywgc_balance_total,150
85421,_ywgc_balance_total,300
85424,_ywgc_balance_total,100
85425,_ywgc_balance_total,100
85428,_ywgc_balance_total,750
85429,_ywgc_balance_total,200
85431,_ywgc_balance_total,100
85432,_ywgc_balance_total,150
85434,_ywgc_balance_total,500
85435,_ywgc_balance_total,200
85436,_ywgc_balance_total,325
85437,_ywgc_balance_total,250
85438,_ywgc_balance_total,120
85441,_ywgc_balance_total,200
85442,_ywgc_balance_total,250
85443,_ywgc_balance_total,250
85445,_ywgc_balance_total,150
85450,_ywgc_balance_total,150
85453,_ywgc_balance_total,400
85454,_ywgc_balance_total,300
85455,_ywgc_balance_total,300
85458,_ywgc_balance_total,175
85459,_ywgc_balance_total,150
85460,_ywgc_balance_total,200
85461,_ywgc_balance_total,100
85465,_ywgc_balance_total,300
85466,_ywgc_balance_total,200
85467,_ywgc_balance_total,200
85468,_ywgc_balance_total,200
85470,_ywgc_balance_total,200
85471,_ywgc_balance_total,200
85472,_ywgc_balance_total,200
85474,_ywgc_balance_total,200
85476,_ywgc_balance_total,75
85478,_ywgc_balance_total,200
85479,_ywgc_balance_total,200
85481,_ywgc_balance_total,150
85488,_ywgc_balance_total,75
85492,_ywgc_balance_total,200
